indicator_id,indicator_value,urlhaus_type,host,url_status,threat,tags,family,payload_file_type,payload_md5,payload_sha256,urlhaus_reference,date_added
IOC-004421,1ef03c400ea6fdcc09623dc10162e592b189e12097cf3b61238dcc3a9df02765,sha256,,,,,Generic,zip,,1ef03c400ea6fdcc09623dc10162e592b189e12097cf3b61238dcc3a9df02765,,2026-06-11
IOC-004422,1f2426c33f4dcb64c018a73d590a684d7f0365a707d3bb847a507d143b528e32,sha256,,,,,Generic,html,,1f2426c33f4dcb64c018a73d590a684d7f0365a707d3bb847a507d143b528e32,,2026-06-10
IOC-004423,1f89d2818fe3e8a202de430069a0b5c8dcde243b60c4ef8cdf37a4a6b02cc151,sha256,,,,,Generic,msi,,1f89d2818fe3e8a202de430069a0b5c8dcde243b60c4ef8cdf37a4a6b02cc151,,2026-06-10
IOC-004424,1fa64000e52a5e3becd2d6dbdf6b4eed5bafc3e961cd3548d010da819263418c,sha256,,,,,Generic,html,,1fa64000e52a5e3becd2d6dbdf6b4eed5bafc3e961cd3548d010da819263418c,,2026-06-10
IOC-004425,201ee7a369051b8d24affddffbd83830b36dcae033001d3ddb1738f134c4c0cb,sha256,,,,,Mirai,elf,,201ee7a369051b8d24affddffbd83830b36dcae033001d3ddb1738f134c4c0cb,,2026-06-11
IOC-004426,205a4ea62f3c91c22761c9ad92b6ce2810f27ebc6a44c60774b70e3886cee35d,sha256,,,,,Generic,sh,,205a4ea62f3c91c22761c9ad92b6ce2810f27ebc6a44c60774b70e3886cee35d,,2026-06-11
IOC-004427,21011a0776327b4932501b34b31775d8f0646dc059e9757c0ea417f9971d45e0,sha256,,,,,Generic,html,,21011a0776327b4932501b34b31775d8f0646dc059e9757c0ea417f9971d45e0,,2026-06-11
IOC-004428,216fc7dd5e7efae54b10a1b65a940ac28abf952ed330e745129fbced35bfda1e,sha256,,,,,Mirai,elf,,216fc7dd5e7efae54b10a1b65a940ac28abf952ed330e745129fbced35bfda1e,,2026-06-10
IOC-004429,21ebfef3bccef414a12aae17947949773e6dee6bf283b11d8756ac2ee2509241,sha256,,,,,PureLogsStealer,exe,,21ebfef3bccef414a12aae17947949773e6dee6bf283b11d8756ac2ee2509241,,2026-06-10
IOC-004430,2210e580f9e0e99eca282e116cc5cafe3e0e4e1cc345d323ea3befd83ec57ea9,sha256,,,,,Generic,elf,,2210e580f9e0e99eca282e116cc5cafe3e0e4e1cc345d323ea3befd83ec57ea9,,2026-06-11
IOC-004431,227cb8acff83e7a0fd4e5f6c2a8d208ed77e2cc046ea3eecb26a06767dd250d7,sha256,,,,,Generic,txt,,227cb8acff83e7a0fd4e5f6c2a8d208ed77e2cc046ea3eecb26a06767dd250d7,,2026-06-10
IOC-004432,22e2aa4da0872bc85c36feccc4935689a216f467d1aae50f1ca24ae726234903,sha256,,,,,Mirai,elf,,22e2aa4da0872bc85c36feccc4935689a216f467d1aae50f1ca24ae726234903,,2026-06-10
IOC-004433,23ca0d1a044830b673f75679ec7ec7c8aa3c4d511831bfed854d141f829563fa,sha256,,,,,Mirai,elf,,23ca0d1a044830b673f75679ec7ec7c8aa3c4d511831bfed854d141f829563fa,,2026-06-10
IOC-004434,2440ec68c4cfab344dde5c1d1fcc5dc5dd9ab14dfe37d1a4ed59730080e23240,sha256,,,,,Generic,html,,2440ec68c4cfab344dde5c1d1fcc5dc5dd9ab14dfe37d1a4ed59730080e23240,,2026-06-10
IOC-004435,248bf26934870cef3ff5b0022836d384f65d2765c212dd49868daa44bf2ee92d,sha256,,,,,Generic,html,,248bf26934870cef3ff5b0022836d384f65d2765c212dd49868daa44bf2ee92d,,2026-06-10
IOC-004436,24b18d78fbbfa2957f425b3b8ce2df28b0d9453e307a334827308ddc70e8b4c4,sha256,,,,,Generic,html,,24b18d78fbbfa2957f425b3b8ce2df28b0d9453e307a334827308ddc70e8b4c4,,2026-06-10
IOC-004437,262974de36b1937ead7a656cefa8f0f2765e827cfdb65eaf0cfd3e21fcc2e3b1,sha256,,,,,Generic,html,,262974de36b1937ead7a656cefa8f0f2765e827cfdb65eaf0cfd3e21fcc2e3b1,,2026-06-11
IOC-004438,263a01a4757a908020ca1a8c639b72db94bfe19ec174d2d5495c80fb007f65c6,sha256,,,,,Generic,sh,,263a01a4757a908020ca1a8c639b72db94bfe19ec174d2d5495c80fb007f65c6,,2026-06-10
IOC-004439,268d5a429c21693dcbd02a8fd3eff53e2aa4e06cf8b16f97709764d10f972ac0,sha256,,,,,Generic,exe,,268d5a429c21693dcbd02a8fd3eff53e2aa4e06cf8b16f97709764d10f972ac0,,2026-06-10
IOC-004440,26c6c4be76686345af9b90d1dfe0f62bb11ed1874382d7f32c73ce1f492d869d,sha256,,,,,Mirai,elf,,26c6c4be76686345af9b90d1dfe0f62bb11ed1874382d7f32c73ce1f492d869d,,2026-06-10
IOC-004441,2748ec62f1c1f5b2dbc4024a686183d809ddf57465765ce4744a202250421c16,sha256,,,,,Generic,zip,,2748ec62f1c1f5b2dbc4024a686183d809ddf57465765ce4744a202250421c16,,2026-06-11
IOC-004442,2799140b0d69263307f6729ebefd77f32a266ddb3ac91429d823d04208620af1,sha256,,,,,Generic,elf,,2799140b0d69263307f6729ebefd77f32a266ddb3ac91429d823d04208620af1,,2026-06-10
IOC-004443,27ee10a85c5a54a59c0682e981263bb8cdb1f668f858d6e3123e510733b35067,sha256,,,,,Generic,html,,27ee10a85c5a54a59c0682e981263bb8cdb1f668f858d6e3123e510733b35067,,2026-06-10
IOC-004444,281ae09b5834672cc8667ace11013ef27d4f2bc2b66b24f996826222eb3f3752,sha256,,,,,Generic,js,,281ae09b5834672cc8667ace11013ef27d4f2bc2b66b24f996826222eb3f3752,,2026-06-11
IOC-004445,293ba3d4b89fbd425de6afd1530c48eac9b4d7ac7712df2536bf0a3030a63fba,sha256,,,,,Generic,html,,293ba3d4b89fbd425de6afd1530c48eac9b4d7ac7712df2536bf0a3030a63fba,,2026-06-10
IOC-004446,29aa83fd9f601c6163c0c1b0cd6335c30e726e00337ac1312a7f42d2daffbefb,sha256,,,,,Ransomware.BlackMatter,exe,,29aa83fd9f601c6163c0c1b0cd6335c30e726e00337ac1312a7f42d2daffbefb,,2026-06-10
IOC-004447,29c6b5ff445395ac09056bb60860d4b32ed077fb5270ac79366c4d8aba4166ee,sha256,,,,,Generic,elf,,29c6b5ff445395ac09056bb60860d4b32ed077fb5270ac79366c4d8aba4166ee,,2026-06-10
IOC-004448,2ac37e82686122248f190d5fce7fa45b8b25ed8362684c39dc36312ce5d57b45,sha256,,,,,Generic,html,,2ac37e82686122248f190d5fce7fa45b8b25ed8362684c39dc36312ce5d57b45,,2026-06-10
IOC-004449,2adb88086cacf1e8733938697137e5a94fb31e6760b64e0b1ae5f7f5646d71ec,sha256,,,,,Mirai,elf,,2adb88086cacf1e8733938697137e5a94fb31e6760b64e0b1ae5f7f5646d71ec,,2026-06-10
IOC-004450,2b4d785188f9c446b75b701814c88c49c2237295f2a2793f8bc8c5c0eeee094e,sha256,,,,,Generic,unknown,,2b4d785188f9c446b75b701814c88c49c2237295f2a2793f8bc8c5c0eeee094e,,2026-06-10
IOC-004451,2c1a2d2d61f636524ab2bf37b2a5c5c7ea6f2d87b08026c9c19a0ec7cee02615,sha256,,,,,Generic,elf,,2c1a2d2d61f636524ab2bf37b2a5c5c7ea6f2d87b08026c9c19a0ec7cee02615,,2026-06-10
IOC-004452,2c3db6275360411a519c51a98c8f166cef234dd4382892f1d1c2841c2864fbce,sha256,,,,,Generic,html,,2c3db6275360411a519c51a98c8f166cef234dd4382892f1d1c2841c2864fbce,,2026-06-10
IOC-004453,2c43e7c77268229e4dd32d624e320aaf5e0b9fb04162176c2ecaa0ab199dff3e,sha256,,,,,Mirai,elf,,2c43e7c77268229e4dd32d624e320aaf5e0b9fb04162176c2ecaa0ab199dff3e,,2026-06-10
IOC-004454,2ca505600e3613d1b23567b70bdf3f73b3683675691a19c089d32dd05b8a5ebf,sha256,,,,,Mirai,elf,,2ca505600e3613d1b23567b70bdf3f73b3683675691a19c089d32dd05b8a5ebf,,2026-06-10
IOC-004455,2ce96be6837280ed40426385f1231f5110740f9931b198bb73170a35b7ec6879,sha256,,,,,Generic,html,,2ce96be6837280ed40426385f1231f5110740f9931b198bb73170a35b7ec6879,,2026-06-11
IOC-004456,2dd82cf72afe24811f8b2870864a1ac8ae6d62b000361894e8e07dbfd71def8b,sha256,,,,,Generic,html,,2dd82cf72afe24811f8b2870864a1ac8ae6d62b000361894e8e07dbfd71def8b,,2026-06-11
IOC-004457,2f7ab4f692760a31e6677a30fca0b31d911b3bcb4726544bd01cc35c77b88685,sha256,,,,,Generic,html,,2f7ab4f692760a31e6677a30fca0b31d911b3bcb4726544bd01cc35c77b88685,,2026-06-11
IOC-004458,303cd324eddb407a8ef5b6f1e4872ce610088e5e9348f0d88b2746d077320648,sha256,,,,,Generic,zip,,303cd324eddb407a8ef5b6f1e4872ce610088e5e9348f0d88b2746d077320648,,2026-06-10
IOC-004459,30eeca3e79a79d0eedd5786acdba62ac0d9dac42041ed342d175e5e2a1ebc84c,sha256,,,,,Generic,html,,30eeca3e79a79d0eedd5786acdba62ac0d9dac42041ed342d175e5e2a1ebc84c,,2026-06-11
IOC-004460,31938401b0b6e02f9e204850f97e246d658fbe0c4ab46ca39672544ff7eb3b30,sha256,,,,,Mirai,sh,,31938401b0b6e02f9e204850f97e246d658fbe0c4ab46ca39672544ff7eb3b30,,2026-06-10
IOC-004461,320ddc2d0d30d009757379d73026a36342d20e3293672fab14a0eea79cbd11f4,sha256,,,,,Generic,html,,320ddc2d0d30d009757379d73026a36342d20e3293672fab14a0eea79cbd11f4,,2026-06-10
IOC-004462,3266c2978c0ba3d801410e81eb6d95efa18501db8c39d7aaee2cd241ef694fc0,sha256,,,,,Mirai,elf,,3266c2978c0ba3d801410e81eb6d95efa18501db8c39d7aaee2cd241ef694fc0,,2026-06-10
IOC-004463,32c89b06b5e9d271b1ea1a1a66e26ccf610a75f7c4ce8e39abc60beaa8f9b284,sha256,,,,,Generic,html,,32c89b06b5e9d271b1ea1a1a66e26ccf610a75f7c4ce8e39abc60beaa8f9b284,,2026-06-10
IOC-004464,32cc55a73e1f59bdc8fb190361f8c4e66989e1f8236b47277387242c80f6463d,sha256,,,,,Mirai,elf,,32cc55a73e1f59bdc8fb190361f8c4e66989e1f8236b47277387242c80f6463d,,2026-06-10
IOC-004465,32e3fd43f0acb9a6d7eec7e92df3c3c022f2b6568f53d13b5b846bbfe3b50aa6,sha256,,,,,Generic,html,,32e3fd43f0acb9a6d7eec7e92df3c3c022f2b6568f53d13b5b846bbfe3b50aa6,,2026-06-10
IOC-004466,3302825467fdbbfac4963c62de66830c9eb86fb8ab8bd5806d2cba86dfbd94bb,sha256,,,,,Mirai,elf,,3302825467fdbbfac4963c62de66830c9eb86fb8ab8bd5806d2cba86dfbd94bb,,2026-06-10
IOC-004467,3315b9cd9503c6381bb8f1dfbc5812133cd3b0a592a270ff471d4ebbc14e003a,sha256,,,,,Generic,html,,3315b9cd9503c6381bb8f1dfbc5812133cd3b0a592a270ff471d4ebbc14e003a,,2026-06-10
IOC-004468,335559b2784d077b4e99923b9e3cdf9558829be19b46e8b875da811bac086a89,sha256,,,,,VantaRAT,exe,,335559b2784d077b4e99923b9e3cdf9558829be19b46e8b875da811bac086a89,,2026-06-10
IOC-004469,33c6170d240bbe68e8aa215f950f81f3e9d711ccc0beeb3d7d539852ddfa02d9,sha256,,,,,Generic,unknown,,33c6170d240bbe68e8aa215f950f81f3e9d711ccc0beeb3d7d539852ddfa02d9,,2026-06-10
IOC-004470,33f460a3f578f9e4d70ff7df637c18f0f2b9e071598f3f1c580052ab780a0d85,sha256,,,,,Generic,html,,33f460a3f578f9e4d70ff7df637c18f0f2b9e071598f3f1c580052ab780a0d85,,2026-06-10
IOC-004471,3431ed0a46d18ed6d16657d87dc481b6220634ab3724db2e7f9abae445d3ff1a,sha256,,,,,Generic,sh,,3431ed0a46d18ed6d16657d87dc481b6220634ab3724db2e7f9abae445d3ff1a,,2026-06-10
IOC-004472,34372c101e669f8e11abd812e5bf32e6c33f8bb88095c3557d658458c277c8c0,sha256,,,,,Generic,html,,34372c101e669f8e11abd812e5bf32e6c33f8bb88095c3557d658458c277c8c0,,2026-06-10
IOC-004473,348b3f2a0c33045517446d1f8324b04e723dff1e689da1087b768f9f60471a1d,sha256,,,,,Generic,js,,348b3f2a0c33045517446d1f8324b04e723dff1e689da1087b768f9f60471a1d,,2026-06-10
IOC-004474,34eaec88025ddde3f4ef6ece8375aa4fb5dc99a44d26d8a0ab55df3888acdcbe,sha256,,,,,Generic,html,,34eaec88025ddde3f4ef6ece8375aa4fb5dc99a44d26d8a0ab55df3888acdcbe,,2026-06-10
IOC-004475,351b96d0959ff5b2d590fb074b8221d095f395f3637103ca281830c883f07037,sha256,,,,,Generic,elf,,351b96d0959ff5b2d590fb074b8221d095f395f3637103ca281830c883f07037,,2026-06-10
IOC-004476,355843493b5be6eb3b077d9750a3f80df35ef6348431ef88acb8907cc3fa4358,sha256,,,,,Mirai,sh,,355843493b5be6eb3b077d9750a3f80df35ef6348431ef88acb8907cc3fa4358,,2026-06-10
IOC-004477,35a48545492f6a68d6aee58e19c825b16b8b3a5ec73012209f0ff7ef6d46838d,sha256,,,,,Generic,html,,35a48545492f6a68d6aee58e19c825b16b8b3a5ec73012209f0ff7ef6d46838d,,2026-06-10
IOC-004478,35d4a3f04e565919e5444f445ec7cff64b5acbbac302059720574b93fe6aedeb,sha256,,,,,Generic,sh,,35d4a3f04e565919e5444f445ec7cff64b5acbbac302059720574b93fe6aedeb,,2026-06-10
IOC-004479,3704c29dbde14a3daa1c739197e4c0ae5ebbf91594f686a1be3dbaf5a95ff00d,sha256,,,,,Gafgyt,elf,,3704c29dbde14a3daa1c739197e4c0ae5ebbf91594f686a1be3dbaf5a95ff00d,,2026-06-11
IOC-004480,370883f9f6e88309dffc8b89bdbcfa3dae339bf2d7e41986eac5505a0ae14cbd,sha256,,,,,Mirai,elf,,370883f9f6e88309dffc8b89bdbcfa3dae339bf2d7e41986eac5505a0ae14cbd,,2026-06-10
IOC-004481,37a1a7b9ca0af75cdd885dbd883d756ad4029b6958c3d3d87052352bd156909a,sha256,,,,,Generic,zip,,37a1a7b9ca0af75cdd885dbd883d756ad4029b6958c3d3d87052352bd156909a,,2026-06-10
IOC-004482,383409190edd785c689f7ab8c6f1d549e6c467b99a1b62c610c3f7c1a57ccc04,sha256,,,,,Generic,html,,383409190edd785c689f7ab8c6f1d549e6c467b99a1b62c610c3f7c1a57ccc04,,2026-06-10
IOC-004483,384278c479e6738a3a0377d6358e787f9e1411e6e57f823f79eaf3dde869118e,sha256,,,,,Generic,html,,384278c479e6738a3a0377d6358e787f9e1411e6e57f823f79eaf3dde869118e,,2026-06-11
IOC-004484,38e70fe211f081ae6e36dfdd45498c689a4d7ea4a73ea8d1e281c661ccdca3c8,sha256,,,,,Generic,html,,38e70fe211f081ae6e36dfdd45498c689a4d7ea4a73ea8d1e281c661ccdca3c8,,2026-06-10
IOC-004485,38f590c58c96ac546c6829ec46fed0147cf811c5330cf4667009245d817f7bde,sha256,,,,,Generic,html,,38f590c58c96ac546c6829ec46fed0147cf811c5330cf4667009245d817f7bde,,2026-06-11
IOC-004486,39b1a00bda5838b05fbb680766bc8f71611a0d0ea3d833a8e93a13a65a45a6ea,sha256,,,,,Generic,unknown,,39b1a00bda5838b05fbb680766bc8f71611a0d0ea3d833a8e93a13a65a45a6ea,,2026-06-10
IOC-004487,3a3c8687ee9d7d83a0bf723de079391f46d831f09854dc5c457d67b0af2f262c,sha256,,,,,Generic,unknown,,3a3c8687ee9d7d83a0bf723de079391f46d831f09854dc5c457d67b0af2f262c,,2026-06-10
IOC-004488,3af6915cf2ed50ffb9fcf102eadfc0acd61b25467d63d90af8ff25ae0b4c1cea,sha256,,,,,Generic,sh,,3af6915cf2ed50ffb9fcf102eadfc0acd61b25467d63d90af8ff25ae0b4c1cea,,2026-06-11
IOC-004489,3b02909d869aa642bc90ed51a9b45331d49bd66316a96e41ff63d75a1bffdc96,sha256,,,,,Gafgyt,elf,,3b02909d869aa642bc90ed51a9b45331d49bd66316a96e41ff63d75a1bffdc96,,2026-06-11
IOC-004490,3b47f2bb9de9567a5a5dbd81234be12e00b40142ef43a0b77bcf44b41b5f9f69,sha256,,,,,Generic,html,,3b47f2bb9de9567a5a5dbd81234be12e00b40142ef43a0b77bcf44b41b5f9f69,,2026-06-10
IOC-004491,3b674c1a472d89e7d4dccf14c9c2b2884b4efd81c5f44e94ef298c9ad9726380,sha256,,,,,Generic,html,,3b674c1a472d89e7d4dccf14c9c2b2884b4efd81c5f44e94ef298c9ad9726380,,2026-06-10
IOC-004492,3c42ff2ad2a901490491ec70096212f07ec8fe55400813c255486887f41d3fc8,sha256,,,,,Generic,html,,3c42ff2ad2a901490491ec70096212f07ec8fe55400813c255486887f41d3fc8,,2026-06-11
IOC-004493,3c5f0182e1ad4b78cfb7dceba5e495c2e854652b8d514a605d063f784f5dc152,sha256,,,,,Generic,html,,3c5f0182e1ad4b78cfb7dceba5e495c2e854652b8d514a605d063f784f5dc152,,2026-06-10
IOC-004494,3c9fafb9e55ab8febb0f0ed949f9d66a5e17390e05fb2bb3e17ed19ef5b3d51b,sha256,,,,,Generic,exe,,3c9fafb9e55ab8febb0f0ed949f9d66a5e17390e05fb2bb3e17ed19ef5b3d51b,,2026-06-10
IOC-004495,3d9b580ea5ade122c84b78cf430ef0f7eaac90ef9460dac74012162dedbb965c,sha256,,,,,Mirai,elf,,3d9b580ea5ade122c84b78cf430ef0f7eaac90ef9460dac74012162dedbb965c,,2026-06-10
IOC-004496,3e472416178590980e551db54c3b2b5db5df3ad45a7ef79eaaac2d19865fd363,sha256,,,,,Generic,html,,3e472416178590980e551db54c3b2b5db5df3ad45a7ef79eaaac2d19865fd363,,2026-06-10
IOC-004497,3e85e94ea0fc1e9eb741c123cdbff847ca194a6964e611acb715f22dc705298b,sha256,,,,,Gafgyt,elf,,3e85e94ea0fc1e9eb741c123cdbff847ca194a6964e611acb715f22dc705298b,,2026-06-11
IOC-004498,3ea9e3906e78d4f535a0db8d7368db6e4ccdc753efd4f8da38ec25ed9c182aeb,sha256,,,,,Mirai,elf,,3ea9e3906e78d4f535a0db8d7368db6e4ccdc753efd4f8da38ec25ed9c182aeb,,2026-06-10
IOC-004499,3eb2eebadb00dea4720be7202d754c84b36be4de6f9b3ea57c042b6f285314a3,sha256,,,,,Mirai,elf,,3eb2eebadb00dea4720be7202d754c84b36be4de6f9b3ea57c042b6f285314a3,,2026-06-10
IOC-004500,3f0472e7fce5b1a842b55319a3d31e061b9aaffa9f4d2c77893dbeb26e0ae89f,sha256,,,,,Generic,html,,3f0472e7fce5b1a842b55319a3d31e061b9aaffa9f4d2c77893dbeb26e0ae89f,,2026-06-10
IOC-004501,3f9235823040ba4ddad5b4a8920641accd03709043df5e40b22f3bfb89cc77e6,sha256,,,,,Generic,html,,3f9235823040ba4ddad5b4a8920641accd03709043df5e40b22f3bfb89cc77e6,,2026-06-10
IOC-004502,3fd614bda078e9dad21857e22ab0e692de64b277ef65428ed519a3e92e7c2e2c,sha256,,,,,Generic,txt,,3fd614bda078e9dad21857e22ab0e692de64b277ef65428ed519a3e92e7c2e2c,,2026-06-10
IOC-004503,3ffcc57ec8c236ae9a7b8ab7de9bf0e5c4f2e29e6c9266b383cc845262b1c3ec,sha256,,,,,Generic,exe,,3ffcc57ec8c236ae9a7b8ab7de9bf0e5c4f2e29e6c9266b383cc845262b1c3ec,,2026-06-10
IOC-004504,4006546d1f1752f69ee7467029c5e0ce7c46158c3a0d477833945e6de4656398,sha256,,,,,Generic,html,,4006546d1f1752f69ee7467029c5e0ce7c46158c3a0d477833945e6de4656398,,2026-06-10
IOC-004505,4066f24418be1a83f33585d31a93ba5a7da9a7c8f9db47ad8de12d0ffdf5af74,sha256,,,,,Generic,html,,4066f24418be1a83f33585d31a93ba5a7da9a7c8f9db47ad8de12d0ffdf5af74,,2026-06-10
IOC-004506,4098e08ddf2bc16e3106264b0cb831d3ebd16be31cf9ff4d8c9fa4d519b813b6,sha256,,,,,Mirai,elf,,4098e08ddf2bc16e3106264b0cb831d3ebd16be31cf9ff4d8c9fa4d519b813b6,,2026-06-10
IOC-004507,40dd117e477760d96c445a67e65892af405122c54f5dbb99bce4543cc55aabdc,sha256,,,,,Mirai,elf,,40dd117e477760d96c445a67e65892af405122c54f5dbb99bce4543cc55aabdc,,2026-06-11
IOC-004508,412e9ba004dbf04a2fa245d537f711680f4f9799b45be67a1aaa395f7699e8ec,sha256,,,,,Generic,html,,412e9ba004dbf04a2fa245d537f711680f4f9799b45be67a1aaa395f7699e8ec,,2026-06-10
IOC-004509,4143a7a5a9c239a318c9d2f359ce7abb55c6758df89a408baeaed5536c1ef2f6,sha256,,,,,Mirai,elf,,4143a7a5a9c239a318c9d2f359ce7abb55c6758df89a408baeaed5536c1ef2f6,,2026-06-10
IOC-004510,4181117ef3d5876a462001062a11a7431dc0deb573dd6401ae2205a6792504f4,sha256,,,,,Generic,unknown,,4181117ef3d5876a462001062a11a7431dc0deb573dd6401ae2205a6792504f4,,2026-06-10
IOC-004511,41a745ebafcbde1c7f82d3a96189f40d7950e8d3ae1fdf2b219eb718b94d4f8e,sha256,,,,,Generic,html,,41a745ebafcbde1c7f82d3a96189f40d7950e8d3ae1fdf2b219eb718b94d4f8e,,2026-06-10
IOC-004512,422b570a1af4c5ea04c324ea657970d5836990abd8cd7d1fb4bd229b263b172e,sha256,,,,,Generic,html,,422b570a1af4c5ea04c324ea657970d5836990abd8cd7d1fb4bd229b263b172e,,2026-06-10
IOC-004513,426b1e4f7073dabb386a2a4142113676f7f51cdaef82ee42c35694ff84686fbd,sha256,,,,,Generic,html,,426b1e4f7073dabb386a2a4142113676f7f51cdaef82ee42c35694ff84686fbd,,2026-06-10
IOC-004514,4293c1d8574dc87c58360d6bac3daa182f64f7785c9d41da5e0741d2b1817fc7,sha256,,,,,Mozi,elf,,4293c1d8574dc87c58360d6bac3daa182f64f7785c9d41da5e0741d2b1817fc7,,2026-06-11
IOC-004515,42f6e94eba5bd5cc9510f761bf34be77ea569eea04c57326f6303c4ccfb3c052,sha256,,,,,Generic,html,,42f6e94eba5bd5cc9510f761bf34be77ea569eea04c57326f6303c4ccfb3c052,,2026-06-10
IOC-004516,43a2c3e869bcf8fc9e90732bdc3a85f949c854fc2e80bda5598bf8474c64bfa2,sha256,,,,,Generic,sh,,43a2c3e869bcf8fc9e90732bdc3a85f949c854fc2e80bda5598bf8474c64bfa2,,2026-06-10
IOC-004517,43fbd94e73040bc4db717018ba42a6139a72e000e19314bcc51beed9699385f4,sha256,,,,,Ransomware.BlackMatter,exe,,43fbd94e73040bc4db717018ba42a6139a72e000e19314bcc51beed9699385f4,,2026-06-10
IOC-004518,4409090911db2ab055d4b7a37f27cb48221fe3cfafa28764c209b67d36f25e65,sha256,,,,,Mirai,elf,,4409090911db2ab055d4b7a37f27cb48221fe3cfafa28764c209b67d36f25e65,,2026-06-10
IOC-004519,441d481ff2950e2bafda0096c29bd2febf09198733f38fc66096b999de1b5c00,sha256,,,,,Mirai,elf,,441d481ff2950e2bafda0096c29bd2febf09198733f38fc66096b999de1b5c00,,2026-06-10
IOC-004520,446d6d16cf7969c613600fa3ad2a01d9fb720bddbfa3ba6ca8d0e4accf535886,sha256,,,,,Generic,html,,446d6d16cf7969c613600fa3ad2a01d9fb720bddbfa3ba6ca8d0e4accf535886,,2026-06-11
IOC-004521,446ec00614b516fac8f65a6db8d6d68f9a1436d612fc266ab7748e3a2f92688d,sha256,,,,,Mirai,elf,,446ec00614b516fac8f65a6db8d6d68f9a1436d612fc266ab7748e3a2f92688d,,2026-06-10
IOC-004522,44a6ca6b4977c8f10f3a8a8471c4edd768db066bde99827cbf938adcb8b5a912,sha256,,,,,Generic,html,,44a6ca6b4977c8f10f3a8a8471c4edd768db066bde99827cbf938adcb8b5a912,,2026-06-10
IOC-004523,450f1c11c64daa9824f4eddcca9d8d61974a684b3c5bb94424e0a84eefbe82fc,sha256,,,,,Generic,js,,450f1c11c64daa9824f4eddcca9d8d61974a684b3c5bb94424e0a84eefbe82fc,,2026-06-10
IOC-004524,45266928ffc9523d1663c5cf740d089b296033450c61d7e49076cf919dff9c71,sha256,,,,,Generic,html,,45266928ffc9523d1663c5cf740d089b296033450c61d7e49076cf919dff9c71,,2026-06-10
IOC-004525,4580e0c10ac3f6b8b45614f840ed1d11217189a3abe848c08a0bb72115f52b42,sha256,,,,,Mirai,elf,,4580e0c10ac3f6b8b45614f840ed1d11217189a3abe848c08a0bb72115f52b42,,2026-06-11
IOC-004526,45faa75c0e48f635471a8a30298784f31189dc9d58add63bd0834e5bb5e876cc,sha256,,,,,Generic,html,,45faa75c0e48f635471a8a30298784f31189dc9d58add63bd0834e5bb5e876cc,,2026-06-10
IOC-004527,461a9036ea41cca79988c0504c72059af47b5e8ec1a9194d88da5395fe4e452f,sha256,,,,,Generic,elf,,461a9036ea41cca79988c0504c72059af47b5e8ec1a9194d88da5395fe4e452f,,2026-06-10
IOC-004528,462262619b2512155223658dadf555d836e4f25054d1a5b83f9ffc1428029c19,sha256,,,,,Generic,js,,462262619b2512155223658dadf555d836e4f25054d1a5b83f9ffc1428029c19,,2026-06-10
IOC-004529,46d8c4f39f0a9cfcbfa91846421775c020aaf67da3d9fb15ffd643e5f0697901,sha256,,,,,Mirai,elf,,46d8c4f39f0a9cfcbfa91846421775c020aaf67da3d9fb15ffd643e5f0697901,,2026-06-10
IOC-004530,475a242cdd832aa43b562ffb6abf3fee1e7f0479425b9c00434a4a44b5c60f14,sha256,,,,,Generic,unknown,,475a242cdd832aa43b562ffb6abf3fee1e7f0479425b9c00434a4a44b5c60f14,,2026-06-10
IOC-004531,4809084c938f4006cd934b8b75c820a688682d0abcfef971a3f20afe802c719a,sha256,,,,,Generic,unknown,,4809084c938f4006cd934b8b75c820a688682d0abcfef971a3f20afe802c719a,,2026-06-10
IOC-004532,483d2be1eabfe0ed1f7344582f3c7ee9b1e8f49362462be4bb5a332d1ebb0186,sha256,,,,,Generic,txt,,483d2be1eabfe0ed1f7344582f3c7ee9b1e8f49362462be4bb5a332d1ebb0186,,2026-06-10
IOC-004533,48b3bfbd27f3661cf465c5d3b01dcfb0877cf691649cd05da20bf09df5479ab0,sha256,,,,,Generic,txt,,48b3bfbd27f3661cf465c5d3b01dcfb0877cf691649cd05da20bf09df5479ab0,,2026-06-10
IOC-004534,48d522092e47cc584bea17b5777cb4445b8e7636a55a1ffdb03e7cb60ec15baf,sha256,,,,,Generic,html,,48d522092e47cc584bea17b5777cb4445b8e7636a55a1ffdb03e7cb60ec15baf,,2026-06-10
IOC-004535,49302b22b023e3d3af2d65f8dd313973028822654663d29d37584346eb1b2ffc,sha256,,,,,Generic,html,,49302b22b023e3d3af2d65f8dd313973028822654663d29d37584346eb1b2ffc,,2026-06-11
IOC-004536,4954a4b8a9fd1b8038b4b2d31a48bacb4275a09b9232e0cbd70717bd36b8cb2d,sha256,,,,,Generic,html,,4954a4b8a9fd1b8038b4b2d31a48bacb4275a09b9232e0cbd70717bd36b8cb2d,,2026-06-10
IOC-004537,4954aca8fa622f7c76360830d89556fc010003b1beabdf4746a9704d9cde1b1d,sha256,,,,,Generic,html,,4954aca8fa622f7c76360830d89556fc010003b1beabdf4746a9704d9cde1b1d,,2026-06-11
IOC-004538,4a2e49e76e058ba9810f8e96b1b3f4fe35303f9a06ad560ca67601bcf9734c20,sha256,,,,,Mirai,elf,,4a2e49e76e058ba9810f8e96b1b3f4fe35303f9a06ad560ca67601bcf9734c20,,2026-06-10
