score_id,account_id,score_date,risk_score,risk_band,model_version,top_signal
SCR-0003621,ACC-001012,2026-06-01,67,medium,risk-model-v3.2,mass_file_download
SCR-0003622,ACC-001012,2026-05-31,64,medium,risk-model-v3.2,mass_file_download
SCR-0003623,ACC-001012,2026-05-30,56,medium,risk-model-v3.2,mass_file_download
SCR-0003624,ACC-001012,2026-05-29,60,medium,risk-model-v3.4,mass_file_download
SCR-0003625,ACC-001012,2026-05-28,62,medium,risk-model-v3.4,mass_file_download
SCR-0003626,ACC-001012,2026-05-27,70,high,risk-model-v3.4,mass_file_download
SCR-0003627,ACC-001012,2026-05-26,56,medium,risk-model-v3.3,mass_file_download
SCR-0003628,ACC-001012,2026-05-25,58,medium,risk-model-v3.2,mass_file_download
SCR-0003629,ACC-001012,2026-05-24,66,medium,risk-model-v3.4,mass_file_download
SCR-0003630,ACC-001012,2026-05-23,56,medium,risk-model-v3.4,mass_file_download
SCR-0003631,ACC-001012,2026-05-22,62,medium,risk-model-v3.3,mass_file_download
SCR-0003632,ACC-001012,2026-05-21,71,high,risk-model-v3.3,mass_file_download
SCR-0003633,ACC-001012,2026-05-20,62,medium,risk-model-v3.3,mass_file_download
SCR-0003634,ACC-001012,2026-05-19,60,medium,risk-model-v3.3,mass_file_download
SCR-0003635,ACC-001012,2026-05-18,60,medium,risk-model-v3.4,mass_file_download
SCR-0003636,ACC-001012,2026-05-17,62,medium,risk-model-v3.2,mass_file_download
SCR-0003637,ACC-001012,2026-05-16,72,high,risk-model-v3.3,mass_file_download
SCR-0003638,ACC-001012,2026-05-15,65,medium,risk-model-v3.4,mass_file_download
SCR-0003639,ACC-001012,2026-05-14,57,medium,risk-model-v3.2,mass_file_download
SCR-0003640,ACC-001012,2026-05-13,65,medium,risk-model-v3.2,mass_file_download
SCR-0003641,ACC-001012,2026-05-12,57,medium,risk-model-v3.3,mass_file_download
SCR-0003642,ACC-001012,2026-05-11,71,high,risk-model-v3.2,mass_file_download
SCR-0003643,ACC-001012,2026-05-10,61,medium,risk-model-v3.3,mass_file_download
SCR-0003644,ACC-001012,2026-05-09,63,medium,risk-model-v3.3,mass_file_download
SCR-0003645,ACC-001012,2026-05-08,67,medium,risk-model-v3.3,mass_file_download
SCR-0003646,ACC-001012,2026-05-07,70,high,risk-model-v3.3,mass_file_download
SCR-0003647,ACC-001012,2026-05-06,61,medium,risk-model-v3.2,mass_file_download
SCR-0003648,ACC-001012,2026-05-05,65,medium,risk-model-v3.4,mass_file_download
SCR-0003649,ACC-001012,2026-05-04,71,high,risk-model-v3.4,mass_file_download
SCR-0003650,ACC-001012,2026-05-03,57,medium,risk-model-v3.4,mass_file_download
SCR-0003651,ACC-000960,2026-06-01,97,critical,risk-model-v3.4,geo_velocity
SCR-0003652,ACC-000960,2026-05-29,86,high,risk-model-v3.4,geo_velocity
SCR-0003653,ACC-000960,2026-05-26,98,critical,risk-model-v3.3,geo_velocity
SCR-0003654,ACC-000960,2026-05-23,87,high,risk-model-v3.2,geo_velocity
SCR-0003655,ACC-000960,2026-05-20,87,high,risk-model-v3.2,geo_velocity
SCR-0003656,ACC-000960,2026-05-17,100,critical,risk-model-v3.4,geo_velocity
SCR-0003657,ACC-000960,2026-05-14,86,high,risk-model-v3.3,geo_velocity
SCR-0003658,ACC-000960,2026-05-11,89,high,risk-model-v3.2,geo_velocity
SCR-0003659,ACC-000960,2026-05-08,88,high,risk-model-v3.3,geo_velocity
SCR-0003660,ACC-000960,2026-05-05,92,critical,risk-model-v3.4,geo_velocity
SCR-0003661,ACC-000187,2026-06-01,15,low,risk-model-v3.2,new_device_burst
SCR-0003662,ACC-000187,2026-05-29,17,low,risk-model-v3.4,new_device_burst
SCR-0003663,ACC-000187,2026-05-26,16,low,risk-model-v3.3,new_device_burst
SCR-0003664,ACC-000187,2026-05-23,16,low,risk-model-v3.3,new_device_burst
SCR-0003665,ACC-000187,2026-05-20,30,low,risk-model-v3.4,new_device_burst
SCR-0003666,ACC-000187,2026-05-17,28,low,risk-model-v3.2,new_device_burst
SCR-0003667,ACC-000187,2026-05-14,26,low,risk-model-v3.4,new_device_burst
SCR-0003668,ACC-000187,2026-05-11,20,low,risk-model-v3.3,new_device_burst
SCR-0003669,ACC-000187,2026-05-08,24,low,risk-model-v3.4,new_device_burst
SCR-0003670,ACC-000187,2026-05-05,17,low,risk-model-v3.3,new_device_burst
SCR-0003671,ACC-000079,2026-06-01,100,critical,risk-model-v3.4,anomalous_share_external
SCR-0003672,ACC-000079,2026-05-31,95,critical,risk-model-v3.3,anomalous_share_external
SCR-0003673,ACC-000079,2026-05-30,100,critical,risk-model-v3.2,anomalous_share_external
SCR-0003674,ACC-000079,2026-05-29,90,critical,risk-model-v3.2,anomalous_share_external
SCR-0003675,ACC-000079,2026-05-28,95,critical,risk-model-v3.2,anomalous_share_external
SCR-0003676,ACC-000079,2026-05-27,93,critical,risk-model-v3.2,anomalous_share_external
SCR-0003677,ACC-000079,2026-05-26,94,critical,risk-model-v3.4,anomalous_share_external
SCR-0003678,ACC-000079,2026-05-25,86,high,risk-model-v3.3,anomalous_share_external
SCR-0003679,ACC-000079,2026-05-24,100,critical,risk-model-v3.4,anomalous_share_external
SCR-0003680,ACC-000079,2026-05-23,99,critical,risk-model-v3.2,anomalous_share_external
SCR-0003681,ACC-000079,2026-05-22,100,critical,risk-model-v3.4,anomalous_share_external
SCR-0003682,ACC-000079,2026-05-21,99,critical,risk-model-v3.2,anomalous_share_external
SCR-0003683,ACC-000079,2026-05-20,97,critical,risk-model-v3.4,anomalous_share_external
SCR-0003684,ACC-000079,2026-05-19,94,critical,risk-model-v3.2,anomalous_share_external
SCR-0003685,ACC-000079,2026-05-18,100,critical,risk-model-v3.4,anomalous_share_external
SCR-0003686,ACC-000079,2026-05-17,94,critical,risk-model-v3.4,anomalous_share_external
SCR-0003687,ACC-000079,2026-05-16,100,critical,risk-model-v3.4,anomalous_share_external
SCR-0003688,ACC-000079,2026-05-15,90,critical,risk-model-v3.2,anomalous_share_external
SCR-0003689,ACC-000079,2026-05-14,95,critical,risk-model-v3.2,anomalous_share_external
SCR-0003690,ACC-000079,2026-05-13,87,high,risk-model-v3.3,anomalous_share_external
SCR-0003691,ACC-000079,2026-05-12,89,high,risk-model-v3.2,anomalous_share_external
SCR-0003692,ACC-000079,2026-05-11,92,critical,risk-model-v3.3,anomalous_share_external
SCR-0003693,ACC-000079,2026-05-10,88,high,risk-model-v3.2,anomalous_share_external
SCR-0003694,ACC-000079,2026-05-09,86,high,risk-model-v3.3,anomalous_share_external
SCR-0003695,ACC-000079,2026-05-08,94,critical,risk-model-v3.3,anomalous_share_external
SCR-0003696,ACC-000079,2026-05-07,97,critical,risk-model-v3.3,anomalous_share_external
SCR-0003697,ACC-000079,2026-05-06,89,high,risk-model-v3.3,anomalous_share_external
SCR-0003698,ACC-000079,2026-05-05,89,high,risk-model-v3.3,anomalous_share_external
SCR-0003699,ACC-000079,2026-05-04,90,critical,risk-model-v3.3,anomalous_share_external
SCR-0003700,ACC-000079,2026-05-03,100,critical,risk-model-v3.2,anomalous_share_external
SCR-0003701,ACC-001687,2026-06-01,38,low,risk-model-v3.4,mfa_fatigue
SCR-0003702,ACC-001687,2026-05-30,32,low,risk-model-v3.4,mfa_fatigue
SCR-0003703,ACC-001687,2026-05-28,45,medium,risk-model-v3.3,mfa_fatigue
SCR-0003704,ACC-001687,2026-05-26,47,medium,risk-model-v3.2,mfa_fatigue
SCR-0003705,ACC-001687,2026-05-24,40,medium,risk-model-v3.4,mfa_fatigue
SCR-0003706,ACC-001687,2026-05-22,34,low,risk-model-v3.3,mfa_fatigue
SCR-0003707,ACC-001687,2026-05-20,36,low,risk-model-v3.4,mfa_fatigue
SCR-0003708,ACC-001687,2026-05-18,31,low,risk-model-v3.3,mfa_fatigue
SCR-0003709,ACC-001687,2026-05-16,46,medium,risk-model-v3.4,mfa_fatigue
SCR-0003710,ACC-001687,2026-05-14,41,medium,risk-model-v3.3,mfa_fatigue
SCR-0003711,ACC-001687,2026-05-12,38,low,risk-model-v3.3,mfa_fatigue
SCR-0003712,ACC-001687,2026-05-10,42,medium,risk-model-v3.3,mfa_fatigue
SCR-0003713,ACC-001687,2026-05-08,45,medium,risk-model-v3.4,mfa_fatigue
SCR-0003714,ACC-001687,2026-05-06,43,medium,risk-model-v3.4,mfa_fatigue
SCR-0003715,ACC-001687,2026-05-04,44,medium,risk-model-v3.2,mfa_fatigue
SCR-0003716,ACC-001042,2026-06-01,39,low,risk-model-v3.3,anomalous_share_external
SCR-0003717,ACC-001042,2026-05-30,38,low,risk-model-v3.4,anomalous_share_external
SCR-0003718,ACC-001042,2026-05-28,42,medium,risk-model-v3.2,anomalous_share_external
SCR-0003719,ACC-001042,2026-05-26,43,medium,risk-model-v3.4,anomalous_share_external
SCR-0003720,ACC-001042,2026-05-24,41,medium,risk-model-v3.3,anomalous_share_external
SCR-0003721,ACC-001042,2026-05-22,39,low,risk-model-v3.2,anomalous_share_external
SCR-0003722,ACC-001042,2026-05-20,46,medium,risk-model-v3.2,anomalous_share_external
SCR-0003723,ACC-001042,2026-05-18,34,low,risk-model-v3.2,anomalous_share_external
SCR-0003724,ACC-001042,2026-05-16,42,medium,risk-model-v3.3,anomalous_share_external
SCR-0003725,ACC-001042,2026-05-14,43,medium,risk-model-v3.3,anomalous_share_external
SCR-0003726,ACC-001042,2026-05-12,43,medium,risk-model-v3.2,anomalous_share_external
SCR-0003727,ACC-001042,2026-05-10,44,medium,risk-model-v3.4,anomalous_share_external
SCR-0003728,ACC-001042,2026-05-08,36,low,risk-model-v3.2,anomalous_share_external
SCR-0003729,ACC-001042,2026-05-06,41,medium,risk-model-v3.4,anomalous_share_external
SCR-0003730,ACC-001042,2026-05-04,41,medium,risk-model-v3.3,anomalous_share_external
SCR-0003731,ACC-001916,2026-06-01,81,high,risk-model-v3.3,anomalous_share_external
SCR-0003732,ACC-001916,2026-05-31,74,high,risk-model-v3.3,anomalous_share_external
SCR-0003733,ACC-001916,2026-05-30,80,high,risk-model-v3.4,anomalous_share_external
SCR-0003734,ACC-001916,2026-05-29,69,medium,risk-model-v3.3,anomalous_share_external
SCR-0003735,ACC-001916,2026-05-28,67,medium,risk-model-v3.4,anomalous_share_external
SCR-0003736,ACC-001916,2026-05-27,69,medium,risk-model-v3.3,anomalous_share_external
SCR-0003737,ACC-001916,2026-05-26,73,high,risk-model-v3.3,anomalous_share_external
SCR-0003738,ACC-001916,2026-05-25,77,high,risk-model-v3.3,anomalous_share_external
SCR-0003739,ACC-001916,2026-05-24,83,high,risk-model-v3.4,anomalous_share_external
SCR-0003740,ACC-001916,2026-05-23,69,medium,risk-model-v3.2,anomalous_share_external
SCR-0003741,ACC-001916,2026-05-22,70,high,risk-model-v3.3,anomalous_share_external
SCR-0003742,ACC-001916,2026-05-21,80,high,risk-model-v3.2,anomalous_share_external
SCR-0003743,ACC-001916,2026-05-20,83,high,risk-model-v3.3,anomalous_share_external
SCR-0003744,ACC-001916,2026-05-19,69,medium,risk-model-v3.2,anomalous_share_external
SCR-0003745,ACC-001916,2026-05-18,72,high,risk-model-v3.2,anomalous_share_external
SCR-0003746,ACC-001916,2026-05-17,83,high,risk-model-v3.3,anomalous_share_external
SCR-0003747,ACC-001916,2026-05-16,78,high,risk-model-v3.2,anomalous_share_external
SCR-0003748,ACC-001916,2026-05-15,83,high,risk-model-v3.4,anomalous_share_external
SCR-0003749,ACC-001916,2026-05-14,67,medium,risk-model-v3.3,anomalous_share_external
SCR-0003750,ACC-001916,2026-05-13,72,high,risk-model-v3.2,anomalous_share_external
SCR-0003751,ACC-001916,2026-05-12,71,high,risk-model-v3.3,anomalous_share_external
SCR-0003752,ACC-001916,2026-05-11,71,high,risk-model-v3.2,anomalous_share_external
SCR-0003753,ACC-001916,2026-05-10,68,medium,risk-model-v3.2,anomalous_share_external
SCR-0003754,ACC-001916,2026-05-09,71,high,risk-model-v3.4,anomalous_share_external
SCR-0003755,ACC-001916,2026-05-08,76,high,risk-model-v3.2,anomalous_share_external
SCR-0003756,ACC-001916,2026-05-07,68,medium,risk-model-v3.4,anomalous_share_external
SCR-0003757,ACC-001916,2026-05-06,79,high,risk-model-v3.2,anomalous_share_external
SCR-0003758,ACC-001916,2026-05-05,72,high,risk-model-v3.4,anomalous_share_external
SCR-0003759,ACC-001916,2026-05-04,71,high,risk-model-v3.4,anomalous_share_external
SCR-0003760,ACC-001916,2026-05-03,80,high,risk-model-v3.4,anomalous_share_external
SCR-0003761,ACC-001316,2026-06-01,27,low,risk-model-v3.2,credential_stuffing
SCR-0003762,ACC-001316,2026-05-30,25,low,risk-model-v3.4,credential_stuffing
SCR-0003763,ACC-001316,2026-05-28,26,low,risk-model-v3.2,credential_stuffing
SCR-0003764,ACC-001316,2026-05-26,26,low,risk-model-v3.3,credential_stuffing
SCR-0003765,ACC-001316,2026-05-24,34,low,risk-model-v3.2,credential_stuffing
SCR-0003766,ACC-001316,2026-05-22,24,low,risk-model-v3.2,credential_stuffing
SCR-0003767,ACC-001316,2026-05-20,21,low,risk-model-v3.3,credential_stuffing
SCR-0003768,ACC-001316,2026-05-18,23,low,risk-model-v3.3,credential_stuffing
SCR-0003769,ACC-001316,2026-05-16,26,low,risk-model-v3.2,credential_stuffing
SCR-0003770,ACC-001316,2026-05-14,23,low,risk-model-v3.4,credential_stuffing
SCR-0003771,ACC-001316,2026-05-12,25,low,risk-model-v3.4,credential_stuffing
SCR-0003772,ACC-001316,2026-05-10,20,low,risk-model-v3.2,credential_stuffing
SCR-0003773,ACC-001316,2026-05-08,29,low,risk-model-v3.4,credential_stuffing
SCR-0003774,ACC-001316,2026-05-06,30,low,risk-model-v3.2,credential_stuffing
SCR-0003775,ACC-001316,2026-05-04,33,low,risk-model-v3.4,credential_stuffing
SCR-0003776,ACC-001530,2026-06-01,47,medium,risk-model-v3.3,data_staging
SCR-0003777,ACC-001530,2026-05-31,54,medium,risk-model-v3.2,data_staging
SCR-0003778,ACC-001530,2026-05-30,42,medium,risk-model-v3.4,data_staging
SCR-0003779,ACC-001530,2026-05-29,51,medium,risk-model-v3.4,data_staging
SCR-0003780,ACC-001530,2026-05-28,42,medium,risk-model-v3.3,data_staging
SCR-0003781,ACC-001530,2026-05-27,44,medium,risk-model-v3.3,data_staging
SCR-0003782,ACC-001530,2026-05-26,49,medium,risk-model-v3.4,data_staging
SCR-0003783,ACC-001530,2026-05-25,43,medium,risk-model-v3.3,data_staging
SCR-0003784,ACC-001530,2026-05-24,48,medium,risk-model-v3.3,data_staging
SCR-0003785,ACC-001530,2026-05-23,53,medium,risk-model-v3.4,data_staging
SCR-0003786,ACC-001530,2026-05-22,53,medium,risk-model-v3.3,data_staging
SCR-0003787,ACC-001530,2026-05-21,48,medium,risk-model-v3.3,data_staging
SCR-0003788,ACC-001530,2026-05-20,54,medium,risk-model-v3.4,data_staging
SCR-0003789,ACC-001530,2026-05-19,43,medium,risk-model-v3.4,data_staging
SCR-0003790,ACC-001530,2026-05-18,54,medium,risk-model-v3.3,data_staging
SCR-0003791,ACC-001530,2026-05-17,43,medium,risk-model-v3.3,data_staging
SCR-0003792,ACC-001530,2026-05-16,41,medium,risk-model-v3.3,data_staging
SCR-0003793,ACC-001530,2026-05-15,44,medium,risk-model-v3.2,data_staging
SCR-0003794,ACC-001530,2026-05-14,53,medium,risk-model-v3.2,data_staging
SCR-0003795,ACC-001530,2026-05-13,50,medium,risk-model-v3.4,data_staging
SCR-0003796,ACC-001530,2026-05-12,49,medium,risk-model-v3.3,data_staging
SCR-0003797,ACC-001530,2026-05-11,47,medium,risk-model-v3.2,data_staging
SCR-0003798,ACC-001530,2026-05-10,43,medium,risk-model-v3.3,data_staging
SCR-0003799,ACC-001530,2026-05-09,39,low,risk-model-v3.4,data_staging
SCR-0003800,ACC-001530,2026-05-08,42,medium,risk-model-v3.3,data_staging
SCR-0003801,ACC-001530,2026-05-07,52,medium,risk-model-v3.2,data_staging
SCR-0003802,ACC-001530,2026-05-06,42,medium,risk-model-v3.3,data_staging
SCR-0003803,ACC-001530,2026-05-05,51,medium,risk-model-v3.3,data_staging
SCR-0003804,ACC-001530,2026-05-04,52,medium,risk-model-v3.4,data_staging
SCR-0003805,ACC-001530,2026-05-03,46,medium,risk-model-v3.4,data_staging
SCR-0003806,ACC-000735,2026-06-01,77,high,risk-model-v3.4,mass_file_download
SCR-0003807,ACC-000735,2026-05-31,87,high,risk-model-v3.4,mass_file_download
SCR-0003808,ACC-000735,2026-05-30,89,high,risk-model-v3.4,mass_file_download
SCR-0003809,ACC-000735,2026-05-29,80,high,risk-model-v3.3,mass_file_download
SCR-0003810,ACC-000735,2026-05-28,77,high,risk-model-v3.2,mass_file_download
SCR-0003811,ACC-000735,2026-05-27,81,high,risk-model-v3.3,mass_file_download
SCR-0003812,ACC-000735,2026-05-26,80,high,risk-model-v3.2,mass_file_download
SCR-0003813,ACC-000735,2026-05-25,85,high,risk-model-v3.4,mass_file_download
SCR-0003814,ACC-000735,2026-05-24,77,high,risk-model-v3.4,mass_file_download
SCR-0003815,ACC-000735,2026-05-23,77,high,risk-model-v3.4,mass_file_download
SCR-0003816,ACC-000735,2026-05-22,88,high,risk-model-v3.4,mass_file_download
SCR-0003817,ACC-000735,2026-05-21,81,high,risk-model-v3.4,mass_file_download
SCR-0003818,ACC-000735,2026-05-20,79,high,risk-model-v3.2,mass_file_download
SCR-0003819,ACC-000735,2026-05-19,77,high,risk-model-v3.3,mass_file_download
SCR-0003820,ACC-000735,2026-05-18,75,high,risk-model-v3.4,mass_file_download
SCR-0003821,ACC-000735,2026-05-17,77,high,risk-model-v3.3,mass_file_download
SCR-0003822,ACC-000735,2026-05-16,80,high,risk-model-v3.4,mass_file_download
SCR-0003823,ACC-000735,2026-05-15,84,high,risk-model-v3.4,mass_file_download
SCR-0003824,ACC-000735,2026-05-14,77,high,risk-model-v3.2,mass_file_download
SCR-0003825,ACC-000735,2026-05-13,89,high,risk-model-v3.3,mass_file_download
SCR-0003826,ACC-000735,2026-05-12,89,high,risk-model-v3.3,mass_file_download
SCR-0003827,ACC-000735,2026-05-11,78,high,risk-model-v3.4,mass_file_download
SCR-0003828,ACC-000735,2026-05-10,80,high,risk-model-v3.3,mass_file_download
SCR-0003829,ACC-000735,2026-05-09,81,high,risk-model-v3.4,mass_file_download
SCR-0003830,ACC-000735,2026-05-08,90,critical,risk-model-v3.2,mass_file_download
SCR-0003831,ACC-000735,2026-05-07,75,high,risk-model-v3.2,mass_file_download
SCR-0003832,ACC-000735,2026-05-06,90,critical,risk-model-v3.2,mass_file_download
SCR-0003833,ACC-000735,2026-05-05,88,high,risk-model-v3.4,mass_file_download
SCR-0003834,ACC-000735,2026-05-04,82,high,risk-model-v3.3,mass_file_download
SCR-0003835,ACC-000735,2026-05-03,77,high,risk-model-v3.4,mass_file_download
SCR-0003836,ACC-000588,2026-06-01,65,medium,risk-model-v3.3,bulk_account_creation
SCR-0003837,ACC-000588,2026-05-30,71,high,risk-model-v3.2,bulk_account_creation
SCR-0003838,ACC-000588,2026-05-28,74,high,risk-model-v3.4,bulk_account_creation
SCR-0003839,ACC-000588,2026-05-26,74,high,risk-model-v3.4,bulk_account_creation
SCR-0003840,ACC-000588,2026-05-24,67,medium,risk-model-v3.3,bulk_account_creation
SCR-0003841,ACC-000588,2026-05-22,75,high,risk-model-v3.2,bulk_account_creation
SCR-0003842,ACC-000588,2026-05-20,66,medium,risk-model-v3.4,bulk_account_creation
SCR-0003843,ACC-000588,2026-05-18,78,high,risk-model-v3.2,bulk_account_creation
SCR-0003844,ACC-000588,2026-05-16,69,medium,risk-model-v3.3,bulk_account_creation
SCR-0003845,ACC-000588,2026-05-14,80,high,risk-model-v3.4,bulk_account_creation
SCR-0003846,ACC-000588,2026-05-12,72,high,risk-model-v3.3,bulk_account_creation
SCR-0003847,ACC-000588,2026-05-10,75,high,risk-model-v3.4,bulk_account_creation
SCR-0003848,ACC-000588,2026-05-08,76,high,risk-model-v3.3,bulk_account_creation
SCR-0003849,ACC-000588,2026-05-06,74,high,risk-model-v3.4,bulk_account_creation
SCR-0003850,ACC-000588,2026-05-04,77,high,risk-model-v3.2,bulk_account_creation
SCR-0003851,ACC-000546,2026-06-01,41,medium,risk-model-v3.3,credential_stuffing
SCR-0003852,ACC-000546,2026-05-31,48,medium,risk-model-v3.2,credential_stuffing
SCR-0003853,ACC-000546,2026-05-30,53,medium,risk-model-v3.4,credential_stuffing
SCR-0003854,ACC-000546,2026-05-29,38,low,risk-model-v3.4,credential_stuffing
SCR-0003855,ACC-000546,2026-05-28,52,medium,risk-model-v3.4,credential_stuffing
SCR-0003856,ACC-000546,2026-05-27,43,medium,risk-model-v3.4,credential_stuffing
SCR-0003857,ACC-000546,2026-05-26,53,medium,risk-model-v3.2,credential_stuffing
SCR-0003858,ACC-000546,2026-05-25,51,medium,risk-model-v3.3,credential_stuffing
SCR-0003859,ACC-000546,2026-05-24,48,medium,risk-model-v3.3,credential_stuffing
SCR-0003860,ACC-000546,2026-05-23,46,medium,risk-model-v3.4,credential_stuffing
SCR-0003861,ACC-000546,2026-05-22,41,medium,risk-model-v3.2,credential_stuffing
SCR-0003862,ACC-000546,2026-05-21,52,medium,risk-model-v3.4,credential_stuffing
SCR-0003863,ACC-000546,2026-05-20,52,medium,risk-model-v3.2,credential_stuffing
SCR-0003864,ACC-000546,2026-05-19,39,low,risk-model-v3.3,credential_stuffing
SCR-0003865,ACC-000546,2026-05-18,38,low,risk-model-v3.3,credential_stuffing
SCR-0003866,ACC-000546,2026-05-17,51,medium,risk-model-v3.4,credential_stuffing
SCR-0003867,ACC-000546,2026-05-16,42,medium,risk-model-v3.3,credential_stuffing
SCR-0003868,ACC-000546,2026-05-15,54,medium,risk-model-v3.2,credential_stuffing
SCR-0003869,ACC-000546,2026-05-14,53,medium,risk-model-v3.3,credential_stuffing
SCR-0003870,ACC-000546,2026-05-13,46,medium,risk-model-v3.4,credential_stuffing
SCR-0003871,ACC-000546,2026-05-12,51,medium,risk-model-v3.4,credential_stuffing
SCR-0003872,ACC-000546,2026-05-11,52,medium,risk-model-v3.4,credential_stuffing
SCR-0003873,ACC-000546,2026-05-10,53,medium,risk-model-v3.4,credential_stuffing
SCR-0003874,ACC-000546,2026-05-09,49,medium,risk-model-v3.2,credential_stuffing
SCR-0003875,ACC-000546,2026-05-08,43,medium,risk-model-v3.3,credential_stuffing
SCR-0003876,ACC-000546,2026-05-07,42,medium,risk-model-v3.4,credential_stuffing
SCR-0003877,ACC-000546,2026-05-06,41,medium,risk-model-v3.4,credential_stuffing
SCR-0003878,ACC-000546,2026-05-05,42,medium,risk-model-v3.4,credential_stuffing
SCR-0003879,ACC-000546,2026-05-04,41,medium,risk-model-v3.3,credential_stuffing
SCR-0003880,ACC-000546,2026-05-03,41,medium,risk-model-v3.2,credential_stuffing
SCR-0003881,ACC-000976,2026-06-01,45,medium,risk-model-v3.4,api_token_abuse
SCR-0003882,ACC-000976,2026-05-29,46,medium,risk-model-v3.2,api_token_abuse
