signal_id,account_id,signal_type,signal_value,weight,observed_at
SIG-0000983,ACC-000269,malware_callback,0.175,2.24,2026-05-13 14:37:35
SIG-0000984,ACC-000269,geo_velocity,0.21,2.52,2026-04-15 23:03:54
SIG-0000985,ACC-000269,data_staging,0.776,2.07,2026-04-05 05:26:03
SIG-0000986,ACC-000269,credential_stuffing,0.538,2.13,2026-05-25 16:12:00
SIG-0000987,ACC-000269,mfa_fatigue,0.544,4.74,2026-03-15 19:11:20
SIG-0000988,ACC-000269,malware_callback,0.166,1.24,2026-04-10 20:29:17
SIG-0000989,ACC-000269,bulk_account_creation,0.837,0.55,2026-03-13 20:26:01
SIG-0000990,ACC-001684,malware_callback,0.967,0.84,2026-03-28 13:30:22
SIG-0000991,ACC-001684,credential_stuffing,0.28,2.7,2026-04-16 14:32:18
SIG-0000992,ACC-001684,bulk_account_creation,0.553,3.41,2026-04-11 23:01:36
SIG-0000993,ACC-001684,credential_stuffing,0.706,4.64,2026-03-07 02:44:18
SIG-0000994,ACC-001684,suspicious_oauth_grant,0.824,2.36,2026-05-01 03:20:53
SIG-0000995,ACC-001887,geo_velocity,0.28,1.63,2026-03-22 02:29:01
SIG-0000996,ACC-001887,suspicious_oauth_grant,0.981,2.54,2026-05-23 07:32:26
SIG-0000997,ACC-001887,off_hours_admin,0.199,1.88,2026-03-27 11:05:11
SIG-0000998,ACC-001887,mass_file_download,0.526,4.7,2026-05-05 09:27:56
SIG-0000999,ACC-001887,suspicious_oauth_grant,0.471,2.58,2026-05-23 05:54:10
SIG-0001000,ACC-001887,geo_velocity,0.661,0.73,2026-03-26 15:54:18
SIG-0001001,ACC-001887,malware_callback,0.85,4.83,2026-05-11 01:44:29
SIG-0001002,ACC-001887,malware_callback,0.234,0.91,2026-04-13 03:26:24
SIG-0001003,ACC-001887,suspicious_oauth_grant,0.621,1.79,2026-05-31 12:08:34
SIG-0001004,ACC-000213,suspicious_oauth_grant,0.697,3.58,2026-05-04 11:34:59
SIG-0001005,ACC-000213,mfa_fatigue,0.533,1.59,2026-03-31 13:45:43
SIG-0001006,ACC-000213,mfa_fatigue,0.213,0.97,2026-05-06 19:51:25
SIG-0001007,ACC-000213,anomalous_share_external,0.475,4.25,2026-03-04 10:28:34
SIG-0001008,ACC-001837,malware_callback,0.852,4.38,2026-04-04 13:28:36
SIG-0001009,ACC-001837,off_hours_admin,0.918,2.77,2026-04-03 16:07:02
SIG-0001010,ACC-000400,api_token_abuse,0.273,0.69,2026-05-02 15:49:11
SIG-0001011,ACC-000400,mfa_fatigue,0.571,3.62,2026-04-09 15:26:07
SIG-0001012,ACC-001260,off_hours_admin,0.732,3.86,2026-04-16 05:26:37
SIG-0001013,ACC-001260,bulk_account_creation,0.309,2.72,2026-03-17 19:04:53
SIG-0001014,ACC-001260,bulk_account_creation,0.323,2.94,2026-05-15 21:52:22
SIG-0001015,ACC-001260,off_hours_admin,0.934,3.47,2026-05-08 05:10:57
SIG-0001016,ACC-001260,bulk_account_creation,0.888,3.94,2026-05-19 11:31:42
SIG-0001017,ACC-001260,impossible_travel,0.903,0.79,2026-04-04 11:54:01
SIG-0001018,ACC-001634,credential_stuffing,0.15,3.73,2026-05-13 22:32:50
SIG-0001019,ACC-001634,malware_callback,0.485,4.12,2026-03-05 12:42:39
SIG-0001020,ACC-001634,suspicious_oauth_grant,0.992,4.64,2026-03-11 09:09:01
SIG-0001021,ACC-001634,mass_file_download,0.321,1.78,2026-04-08 06:46:09
SIG-0001022,ACC-001634,impossible_travel,0.431,0.61,2026-05-23 16:41:46
SIG-0001023,ACC-001634,mass_file_download,0.916,3.29,2026-03-27 19:59:59
SIG-0001024,ACC-001634,impossible_travel,0.861,4.75,2026-04-20 12:17:38
SIG-0001025,ACC-001634,impossible_travel,0.277,1.41,2026-03-26 13:58:48
SIG-0001026,ACC-000360,suspicious_oauth_grant,0.234,3.47,2026-05-18 08:52:07
SIG-0001027,ACC-000360,geo_velocity,0.737,1.38,2026-05-30 22:28:08
SIG-0001028,ACC-000360,anomalous_share_external,0.743,0.56,2026-03-09 23:24:27
SIG-0001029,ACC-000360,new_device_burst,0.401,2.46,2026-05-16 09:44:56
SIG-0001030,ACC-000360,mass_file_download,0.435,1.98,2026-05-28 20:10:29
SIG-0001031,ACC-000302,credential_stuffing,0.843,2.53,2026-04-05 11:09:47
SIG-0001032,ACC-000302,credential_stuffing,0.36,3.8,2026-03-18 12:06:16
SIG-0001033,ACC-000302,malware_callback,0.988,4.88,2026-04-30 00:03:02
SIG-0001034,ACC-001325,bulk_account_creation,0.123,3.8,2026-04-24 21:00:53
SIG-0001035,ACC-001325,impossible_travel,0.785,1.01,2026-05-13 01:06:05
SIG-0001036,ACC-001325,bulk_account_creation,0.426,4.69,2026-04-19 08:23:02
SIG-0001037,ACC-001325,mass_file_download,0.882,4.81,2026-03-30 03:59:28
SIG-0001038,ACC-001325,geo_velocity,0.772,1.71,2026-04-14 14:39:15
SIG-0001039,ACC-001325,new_device_burst,0.436,2.86,2026-03-13 18:45:25
SIG-0001040,ACC-001325,impossible_travel,0.788,4.28,2026-04-13 05:09:44
SIG-0001041,ACC-001325,malware_callback,0.179,1.21,2026-03-19 11:15:32
SIG-0001042,ACC-001325,geo_velocity,0.379,2.48,2026-04-29 08:27:51
SIG-0001043,ACC-000028,bulk_account_creation,0.496,3.79,2026-04-08 23:23:41
SIG-0001044,ACC-000028,api_token_abuse,0.196,4.0,2026-05-06 13:22:21
SIG-0001045,ACC-000028,geo_velocity,0.896,2.66,2026-05-23 04:15:28
SIG-0001046,ACC-000028,data_staging,0.578,3.34,2026-03-24 20:49:30
SIG-0001047,ACC-000028,suspicious_oauth_grant,0.98,3.21,2026-05-09 13:14:21
SIG-0001048,ACC-000028,impossible_travel,0.79,2.15,2026-03-11 01:55:16
SIG-0001049,ACC-000028,anomalous_share_external,0.251,1.07,2026-04-22 11:19:04
SIG-0001050,ACC-000028,api_token_abuse,0.552,4.61,2026-04-07 10:11:51
SIG-0001051,ACC-000633,anomalous_share_external,0.813,3.18,2026-04-09 16:20:35
SIG-0001052,ACC-000633,new_device_burst,0.911,1.7,2026-04-14 18:42:37
SIG-0001053,ACC-000633,geo_velocity,0.288,4.91,2026-05-22 01:08:26
SIG-0001054,ACC-000633,suspicious_oauth_grant,0.31,0.76,2026-03-18 10:30:54
SIG-0001055,ACC-000633,impossible_travel,0.843,1.32,2026-03-31 17:30:34
SIG-0001056,ACC-000633,api_token_abuse,0.237,2.3,2026-05-09 00:58:08
SIG-0001057,ACC-000633,bulk_account_creation,0.895,4.58,2026-04-06 19:01:51
SIG-0001058,ACC-000633,anomalous_share_external,0.552,4.83,2026-03-06 15:19:24
SIG-0001059,ACC-000633,impossible_travel,0.218,2.39,2026-03-03 06:58:05
SIG-0001060,ACC-000510,mass_file_download,0.482,2.14,2026-03-31 12:26:28
SIG-0001061,ACC-000510,mfa_fatigue,0.169,3.71,2026-04-11 18:36:40
SIG-0001062,ACC-000510,credential_stuffing,0.852,2.1,2026-05-26 11:10:34
SIG-0001063,ACC-000510,new_device_burst,0.999,3.58,2026-05-01 16:39:32
SIG-0001064,ACC-000510,off_hours_admin,0.97,4.06,2026-03-22 09:06:35
SIG-0001065,ACC-000510,credential_stuffing,0.91,4.8,2026-05-22 09:55:33
SIG-0001066,ACC-001065,data_staging,0.4,2.83,2026-03-12 11:14:14
SIG-0001067,ACC-001065,anomalous_share_external,0.537,2.65,2026-04-21 04:04:03
SIG-0001068,ACC-001065,suspicious_oauth_grant,0.566,0.66,2026-05-23 05:39:32
SIG-0001069,ACC-001065,geo_velocity,0.732,4.69,2026-04-06 20:29:00
SIG-0001070,ACC-001065,bulk_account_creation,0.383,4.87,2026-04-08 05:33:54
SIG-0001071,ACC-001793,data_staging,0.915,4.35,2026-04-08 04:17:49
SIG-0001072,ACC-001793,suspicious_oauth_grant,0.865,0.65,2026-04-01 21:06:19
SIG-0001073,ACC-001793,geo_velocity,0.9,2.27,2026-05-08 19:45:52
SIG-0001074,ACC-001793,api_token_abuse,0.484,4.56,2026-05-15 07:51:33
SIG-0001075,ACC-001793,data_staging,0.5,4.81,2026-05-05 10:01:52
SIG-0001076,ACC-000005,api_token_abuse,0.689,1.52,2026-05-01 19:01:03
SIG-0001077,ACC-000005,bulk_account_creation,0.798,3.24,2026-05-21 22:38:53
SIG-0001078,ACC-000005,anomalous_share_external,0.945,2.31,2026-03-08 11:11:45
SIG-0001079,ACC-001624,impossible_travel,0.861,0.96,2026-03-24 03:12:55
SIG-0001080,ACC-001624,suspicious_oauth_grant,0.675,4.71,2026-03-28 22:33:56
SIG-0001081,ACC-001624,impossible_travel,0.464,0.65,2026-04-30 03:26:12
SIG-0001082,ACC-001624,off_hours_admin,0.867,4.78,2026-05-31 12:39:50
SIG-0001083,ACC-001624,suspicious_oauth_grant,0.283,4.95,2026-03-24 16:52:35
SIG-0001084,ACC-001624,malware_callback,0.454,2.51,2026-04-05 18:58:16
SIG-0001085,ACC-001346,new_device_burst,0.561,4.35,2026-04-09 05:02:13
SIG-0001086,ACC-001346,geo_velocity,0.628,4.31,2026-03-19 16:17:54
SIG-0001087,ACC-001346,data_staging,0.656,1.0,2026-06-01 17:50:29
SIG-0001088,ACC-001346,off_hours_admin,0.955,3.34,2026-05-06 04:11:42
SIG-0001089,ACC-001346,mass_file_download,0.578,0.65,2026-04-25 21:30:09
SIG-0001090,ACC-001346,off_hours_admin,0.7,4.96,2026-05-16 23:58:23
SIG-0001091,ACC-001346,malware_callback,0.701,3.96,2026-05-20 06:29:40
SIG-0001092,ACC-000369,mfa_fatigue,0.699,3.01,2026-03-06 06:22:11
SIG-0001093,ACC-000369,malware_callback,0.206,2.97,2026-04-07 19:10:17
SIG-0001094,ACC-000369,off_hours_admin,0.613,1.73,2026-05-30 05:07:34
SIG-0001095,ACC-000369,suspicious_oauth_grant,0.495,4.2,2026-03-13 03:16:48
SIG-0001096,ACC-001383,api_token_abuse,0.707,1.45,2026-04-30 14:35:13
SIG-0001097,ACC-001383,mfa_fatigue,0.943,4.16,2026-05-06 05:02:33
SIG-0001098,ACC-001383,malware_callback,0.487,1.99,2026-04-19 05:25:06
SIG-0001099,ACC-001383,api_token_abuse,0.536,2.15,2026-03-11 03:45:31
SIG-0001100,ACC-001383,api_token_abuse,0.921,0.64,2026-03-17 20:35:52
SIG-0001101,ACC-001063,malware_callback,0.314,4.59,2026-04-07 11:54:56
SIG-0001102,ACC-001063,suspicious_oauth_grant,0.958,4.26,2026-05-11 22:12:58
SIG-0001103,ACC-001063,impossible_travel,0.318,3.16,2026-04-04 05:01:03
SIG-0001104,ACC-001063,off_hours_admin,0.453,1.84,2026-05-12 11:02:29
SIG-0001105,ACC-001063,data_staging,0.738,4.04,2026-04-05 10:31:38
SIG-0001106,ACC-001063,api_token_abuse,0.952,1.36,2026-05-15 00:04:38
SIG-0001107,ACC-001063,api_token_abuse,0.761,1.52,2026-03-24 13:10:56
SIG-0001108,ACC-001063,new_device_burst,0.272,1.81,2026-03-10 01:38:04
SIG-0001109,ACC-000426,anomalous_share_external,0.926,0.53,2026-03-22 10:05:20
SIG-0001110,ACC-000426,off_hours_admin,0.991,2.07,2026-04-03 01:24:24
SIG-0001111,ACC-000426,new_device_burst,0.63,2.15,2026-04-19 22:48:56
SIG-0001112,ACC-000426,impossible_travel,0.11,2.18,2026-04-04 22:11:51
SIG-0001113,ACC-000426,off_hours_admin,0.513,2.56,2026-04-21 08:05:02
SIG-0001114,ACC-000426,bulk_account_creation,0.648,2.66,2026-05-18 23:56:31
SIG-0001115,ACC-000328,data_staging,0.711,1.28,2026-03-21 11:37:15
SIG-0001116,ACC-000328,geo_velocity,0.743,4.69,2026-03-24 00:18:46
SIG-0001117,ACC-000328,mfa_fatigue,0.262,2.7,2026-05-08 21:04:38
SIG-0001118,ACC-000328,geo_velocity,0.387,1.69,2026-05-28 06:44:44
SIG-0001119,ACC-000328,mass_file_download,0.756,1.69,2026-03-17 21:16:48
SIG-0001120,ACC-000328,data_staging,0.855,1.72,2026-03-17 19:16:30
SIG-0001121,ACC-001909,malware_callback,0.578,2.98,2026-04-05 13:45:17
SIG-0001122,ACC-001909,off_hours_admin,0.964,1.5,2026-03-05 11:16:15
SIG-0001123,ACC-001909,off_hours_admin,0.425,0.63,2026-04-15 00:53:36
SIG-0001124,ACC-001909,impossible_travel,0.796,2.38,2026-03-20 16:23:02
SIG-0001125,ACC-001862,impossible_travel,0.209,4.71,2026-04-27 06:52:52
SIG-0001126,ACC-001862,api_token_abuse,0.213,1.66,2026-03-13 05:35:38
SIG-0001127,ACC-001862,geo_velocity,0.311,1.33,2026-04-07 17:40:57
SIG-0001128,ACC-001862,new_device_burst,0.428,1.75,2026-05-06 16:57:48
SIG-0001129,ACC-001862,bulk_account_creation,0.877,3.27,2026-03-04 18:35:34
SIG-0001130,ACC-001862,data_staging,0.482,1.78,2026-04-08 22:14:22
SIG-0001131,ACC-001062,mass_file_download,0.694,2.9,2026-04-08 10:38:19
SIG-0001132,ACC-001062,credential_stuffing,0.895,4.55,2026-04-29 02:39:00
SIG-0001133,ACC-001062,mass_file_download,0.94,1.84,2026-04-30 18:21:47
SIG-0001134,ACC-000443,suspicious_oauth_grant,0.36,3.83,2026-05-25 16:11:55
SIG-0001135,ACC-000443,data_staging,0.333,2.83,2026-03-07 17:32:32
SIG-0001136,ACC-000443,mass_file_download,0.345,0.63,2026-04-30 05:18:55
SIG-0001137,ACC-000443,impossible_travel,0.733,1.59,2026-05-24 11:03:23
SIG-0001138,ACC-000443,api_token_abuse,0.838,1.01,2026-05-09 15:01:43
SIG-0001139,ACC-000443,mass_file_download,0.681,4.68,2026-05-30 01:38:09
SIG-0001140,ACC-000443,off_hours_admin,0.1,3.31,2026-06-01 09:48:38
SIG-0001141,ACC-000443,malware_callback,0.689,3.1,2026-05-22 14:25:24
SIG-0001142,ACC-000443,geo_velocity,0.315,1.12,2026-03-07 14:53:11
SIG-0001143,ACC-000772,new_device_burst,0.122,3.99,2026-03-23 04:44:49
SIG-0001144,ACC-000772,data_staging,0.803,3.05,2026-04-28 14:36:53
SIG-0001145,ACC-000772,credential_stuffing,0.178,2.7,2026-03-13 10:05:59
SIG-0001146,ACC-000772,mass_file_download,0.514,2.64,2026-05-11 13:47:54
SIG-0001147,ACC-000772,geo_velocity,0.652,0.8,2026-03-30 16:41:44
SIG-0001148,ACC-000772,malware_callback,0.824,1.54,2026-03-19 05:57:16
SIG-0001149,ACC-000772,api_token_abuse,0.6,4.7,2026-03-21 05:55:47
SIG-0001150,ACC-000772,mfa_fatigue,0.537,3.7,2026-05-28 07:12:44
SIG-0001151,ACC-000772,new_device_burst,0.479,1.22,2026-05-19 12:08:03
SIG-0001152,ACC-000784,credential_stuffing,0.955,4.34,2026-03-14 11:50:26
SIG-0001153,ACC-000811,mass_file_download,0.324,1.86,2026-04-06 00:09:54
SIG-0001154,ACC-000811,off_hours_admin,0.755,4.79,2026-03-07 12:17:37
SIG-0001155,ACC-000811,suspicious_oauth_grant,0.384,4.54,2026-04-21 14:13:40
SIG-0001156,ACC-000811,data_staging,0.895,0.75,2026-04-08 20:11:21
SIG-0001157,ACC-000811,impossible_travel,0.263,4.64,2026-05-28 11:36:42
SIG-0001158,ACC-000811,off_hours_admin,0.313,1.4,2026-03-19 05:50:23
SIG-0001159,ACC-000811,credential_stuffing,0.373,4.19,2026-05-29 19:33:45
SIG-0001160,ACC-000811,bulk_account_creation,0.379,0.74,2026-04-09 07:45:20
SIG-0001161,ACC-000811,impossible_travel,0.37,4.55,2026-04-03 02:49:12
SIG-0001162,ACC-000973,api_token_abuse,0.547,3.77,2026-03-18 12:49:28
SIG-0001163,ACC-000973,impossible_travel,0.359,3.13,2026-03-25 09:55:34
SIG-0001164,ACC-000973,off_hours_admin,0.29,2.43,2026-03-04 19:11:52
SIG-0001165,ACC-000973,credential_stuffing,0.95,0.75,2026-04-30 12:57:13
SIG-0001166,ACC-000973,malware_callback,0.813,0.79,2026-03-23 06:59:38
SIG-0001167,ACC-001256,new_device_burst,0.455,1.46,2026-03-13 02:14:38
SIG-0001168,ACC-001256,geo_velocity,0.684,3.44,2026-04-26 15:46:43
SIG-0001169,ACC-001256,api_token_abuse,0.558,0.56,2026-03-04 14:41:08
SIG-0001170,ACC-001256,api_token_abuse,0.622,0.6,2026-03-23 08:47:29
SIG-0001171,ACC-001256,mfa_fatigue,0.728,2.03,2026-05-28 11:50:14
SIG-0001172,ACC-000986,geo_velocity,0.271,1.04,2026-04-19 00:01:04
SIG-0001173,ACC-000986,off_hours_admin,0.774,3.14,2026-03-11 09:21:08
SIG-0001174,ACC-000986,anomalous_share_external,0.465,0.95,2026-03-23 01:53:42
SIG-0001175,ACC-000986,bulk_account_creation,0.415,2.08,2026-05-13 05:32:38
SIG-0001176,ACC-000986,suspicious_oauth_grant,0.871,1.01,2026-04-13 09:46:34
SIG-0001177,ACC-000986,new_device_burst,0.373,4.18,2026-03-29 04:51:32
SIG-0001178,ACC-000986,malware_callback,0.461,1.2,2026-04-11 05:18:49
SIG-0001179,ACC-000986,suspicious_oauth_grant,0.765,1.0,2026-04-30 18:39:59
SIG-0001180,ACC-001846,mass_file_download,0.696,0.81,2026-03-22 06:03:31
SIG-0001181,ACC-001846,bulk_account_creation,0.653,3.48,2026-04-01 04:23:01
SIG-0001182,ACC-001846,mfa_fatigue,0.637,0.88,2026-03-24 00:13:42
SIG-0001183,ACC-001846,mass_file_download,0.54,3.96,2026-05-31 05:05:57
SIG-0001184,ACC-001846,malware_callback,0.804,2.24,2026-04-17 05:47:42
SIG-0001185,ACC-001846,geo_velocity,0.492,1.47,2026-04-16 05:10:53
SIG-0001186,ACC-001846,malware_callback,0.483,1.03,2026-04-18 17:42:55
SIG-0001187,ACC-001846,credential_stuffing,0.232,0.9,2026-04-05 23:41:50
SIG-0001188,ACC-001846,new_device_burst,0.364,3.26,2026-05-29 17:52:54
SIG-0001189,ACC-001471,mfa_fatigue,0.962,4.85,2026-04-09 02:07:47
SIG-0001190,ACC-001471,impossible_travel,0.285,1.69,2026-05-06 13:59:24
SIG-0001191,ACC-001471,bulk_account_creation,0.874,3.37,2026-03-25 02:47:06
SIG-0001192,ACC-001471,suspicious_oauth_grant,0.546,2.36,2026-04-17 11:44:31
SIG-0001193,ACC-001471,new_device_burst,0.959,2.25,2026-05-11 06:03:14
SIG-0001194,ACC-001471,new_device_burst,0.702,2.48,2026-05-22 05:39:51
SIG-0001195,ACC-001471,data_staging,0.373,1.72,2026-04-17 23:24:03
SIG-0001196,ACC-001471,off_hours_admin,0.832,1.73,2026-05-15 00:38:55
SIG-0001197,ACC-001471,bulk_account_creation,0.992,1.94,2026-03-22 13:09:35
SIG-0001198,ACC-001861,geo_velocity,0.244,3.21,2026-03-30 04:07:38
SIG-0001199,ACC-001601,data_staging,0.678,4.67,2026-05-17 09:32:51
SIG-0001200,ACC-000311,off_hours_admin,0.807,2.02,2026-05-16 05:37:38
SIG-0001201,ACC-000311,api_token_abuse,0.272,2.08,2026-04-19 10:21:05
SIG-0001202,ACC-000311,geo_velocity,0.241,1.51,2026-03-05 07:36:01
SIG-0001203,ACC-000311,credential_stuffing,0.58,1.0,2026-05-09 09:38:01
SIG-0001204,ACC-000311,data_staging,0.778,4.64,2026-05-02 22:57:48
SIG-0001205,ACC-000407,off_hours_admin,0.374,0.64,2026-04-03 06:05:36
SIG-0001206,ACC-000407,new_device_burst,0.512,0.52,2026-05-13 07:03:53
SIG-0001207,ACC-000407,off_hours_admin,0.386,1.01,2026-04-01 21:35:35
SIG-0001208,ACC-000407,anomalous_share_external,0.254,2.3,2026-04-22 18:25:58
SIG-0001209,ACC-000407,geo_velocity,0.444,0.52,2026-05-18 00:50:59
SIG-0001210,ACC-000407,bulk_account_creation,0.461,4.9,2026-05-06 14:38:02
SIG-0001211,ACC-000407,impossible_travel,0.105,3.92,2026-05-16 21:13:59
SIG-0001212,ACC-000938,geo_velocity,0.882,2.6,2026-06-01 07:30:14
SIG-0001213,ACC-000339,api_token_abuse,0.263,3.3,2026-05-15 01:34:16
SIG-0001214,ACC-001917,geo_velocity,0.388,4.76,2026-03-04 10:18:38
SIG-0001215,ACC-000648,geo_velocity,0.39,0.67,2026-05-20 00:35:40
SIG-0001216,ACC-001408,suspicious_oauth_grant,0.457,0.81,2026-04-20 17:13:37
SIG-0001217,ACC-001408,malware_callback,0.879,1.37,2026-05-31 09:54:26
SIG-0001218,ACC-001408,new_device_burst,0.994,2.38,2026-05-21 08:46:16
SIG-0001219,ACC-001408,geo_velocity,0.97,1.63,2026-05-14 22:21:56
SIG-0001220,ACC-000549,anomalous_share_external,0.319,1.68,2026-05-09 19:56:43
SIG-0001221,ACC-000549,impossible_travel,0.636,4.14,2026-05-14 00:42:45
SIG-0001222,ACC-000549,malware_callback,0.368,2.7,2026-05-02 02:41:43
SIG-0001223,ACC-000549,new_device_burst,0.645,3.67,2026-03-24 05:25:41
SIG-0001224,ACC-000549,bulk_account_creation,0.241,3.65,2026-04-14 08:47:52
SIG-0001225,ACC-001066,mass_file_download,0.778,3.93,2026-05-26 17:15:18
SIG-0001226,ACC-001066,data_staging,0.996,1.86,2026-04-29 12:35:09
SIG-0001227,ACC-001066,api_token_abuse,0.477,1.06,2026-05-29 05:53:10
SIG-0001228,ACC-001066,data_staging,0.351,4.19,2026-03-11 17:56:40
SIG-0001229,ACC-000134,malware_callback,0.599,2.82,2026-05-28 03:10:51
SIG-0001230,ACC-000134,suspicious_oauth_grant,0.571,2.4,2026-04-15 22:35:09
SIG-0001231,ACC-000134,new_device_burst,0.575,0.97,2026-06-01 17:08:13
SIG-0001232,ACC-000134,data_staging,0.231,3.42,2026-03-28 09:35:53
SIG-0001233,ACC-000134,new_device_burst,0.296,3.24,2026-04-25 05:29:32
SIG-0001234,ACC-001847,data_staging,0.434,3.56,2026-04-08 19:01:33
SIG-0001235,ACC-001847,suspicious_oauth_grant,0.756,1.13,2026-04-11 06:04:02
SIG-0001236,ACC-001847,geo_velocity,0.102,2.65,2026-05-06 01:56:27
SIG-0001237,ACC-001847,malware_callback,0.236,4.39,2026-05-24 20:52:00
SIG-0001238,ACC-001847,impossible_travel,0.65,2.66,2026-03-17 19:17:32
SIG-0001239,ACC-000842,bulk_account_creation,0.512,3.72,2026-05-20 11:10:53
SIG-0001240,ACC-000842,impossible_travel,0.501,2.53,2026-04-05 23:32:48
SIG-0001241,ACC-000842,api_token_abuse,0.591,2.33,2026-05-25 12:38:01
SIG-0001242,ACC-000842,off_hours_admin,0.297,3.4,2026-04-20 10:38:49
SIG-0001243,ACC-000842,credential_stuffing,0.451,4.61,2026-05-19 21:23:52
SIG-0001244,ACC-000842,impossible_travel,0.383,4.89,2026-05-04 09:20:19
SIG-0001245,ACC-000842,bulk_account_creation,0.481,2.37,2026-05-08 16:27:26
SIG-0001246,ACC-001528,api_token_abuse,0.455,3.4,2026-04-20 09:22:57
SIG-0001247,ACC-001528,suspicious_oauth_grant,0.846,4.86,2026-03-06 10:43:42
SIG-0001248,ACC-001528,suspicious_oauth_grant,0.838,4.05,2026-03-22 23:26:12
SIG-0001249,ACC-001528,geo_velocity,0.893,4.67,2026-03-15 22:00:11
SIG-0001250,ACC-001528,off_hours_admin,0.851,1.95,2026-05-01 20:46:16
SIG-0001251,ACC-001528,bulk_account_creation,0.369,4.13,2026-04-08 13:54:28
SIG-0001252,ACC-001528,anomalous_share_external,0.345,3.91,2026-05-26 10:43:00
SIG-0001253,ACC-001528,anomalous_share_external,0.748,3.04,2026-04-26 13:57:56
SIG-0001254,ACC-000458,suspicious_oauth_grant,0.328,2.28,2026-05-09 04:07:36
SIG-0001255,ACC-000458,new_device_burst,0.801,3.72,2026-03-16 17:46:46
SIG-0001256,ACC-000458,bulk_account_creation,0.594,4.87,2026-04-14 21:24:29
SIG-0001257,ACC-000458,bulk_account_creation,0.382,0.61,2026-04-04 12:52:50
SIG-0001258,ACC-000458,impossible_travel,0.97,4.32,2026-05-21 05:15:53
SIG-0001259,ACC-000458,anomalous_share_external,0.317,1.95,2026-03-30 13:12:36
SIG-0001260,ACC-000458,malware_callback,0.535,4.12,2026-05-26 14:41:41
SIG-0001261,ACC-001648,suspicious_oauth_grant,0.94,1.15,2026-03-17 00:38:09
SIG-0001262,ACC-001648,api_token_abuse,0.942,3.85,2026-04-19 09:56:12
SIG-0001263,ACC-001648,mfa_fatigue,0.835,1.4,2026-04-08 20:57:08
SIG-0001264,ACC-001648,api_token_abuse,0.19,1.09,2026-06-01 14:43:07
SIG-0001265,ACC-001648,anomalous_share_external,0.114,4.43,2026-05-03 16:13:18
SIG-0001266,ACC-001648,api_token_abuse,0.348,3.78,2026-03-19 23:59:31
SIG-0001267,ACC-001648,suspicious_oauth_grant,0.258,4.05,2026-03-04 02:21:19
SIG-0001268,ACC-001648,bulk_account_creation,0.737,3.55,2026-04-02 20:53:12
SIG-0001269,ACC-001648,anomalous_share_external,0.318,2.81,2026-05-31 12:44:44
SIG-0001270,ACC-000195,geo_velocity,0.102,0.59,2026-05-30 18:16:11
SIG-0001271,ACC-000195,malware_callback,0.162,2.03,2026-05-31 11:07:32
SIG-0001272,ACC-000518,geo_velocity,0.245,2.71,2026-05-29 08:12:24
SIG-0001273,ACC-000518,mfa_fatigue,0.845,4.04,2026-04-23 22:14:20
SIG-0001274,ACC-000518,api_token_abuse,0.548,4.58,2026-04-24 19:04:11
SIG-0001275,ACC-000518,data_staging,0.684,1.36,2026-04-11 21:33:30
SIG-0001276,ACC-000518,data_staging,0.559,0.59,2026-04-27 23:56:41
SIG-0001277,ACC-000518,api_token_abuse,0.855,1.24,2026-04-02 05:23:52
SIG-0001278,ACC-000518,geo_velocity,0.446,2.14,2026-03-26 20:51:39
SIG-0001279,ACC-001598,bulk_account_creation,0.415,4.32,2026-03-21 07:42:22
SIG-0001280,ACC-001598,impossible_travel,0.344,2.29,2026-05-14 23:59:41
SIG-0001281,ACC-001598,suspicious_oauth_grant,0.614,0.73,2026-03-31 08:45:36
SIG-0001282,ACC-001598,credential_stuffing,0.772,0.54,2026-04-27 13:08:37
SIG-0001283,ACC-001598,bulk_account_creation,0.755,3.47,2026-05-24 11:36:42
